serial,sex,race,labforce,empstat,statefip,year
5777,1,100,1,34,6,2021
5778,1,100,2,10,6,2021
5778,2,100,1,34,6,2021
5778,2,100,0,0,6,2021
5778,1,100,0,0,6,2021
5778,1,100,0,0,6,2021
5778,2,100,1,36,6,2021
5779,1,100,1,36,6,2021
5779,1,100,2,10,6,2021
5779,2,100,0,0,6,2021
5779,2,100,1,34,6,2021
5780,1,651,2,10,6,2021
5780,2,651,2,10,6,2021
5780,2,651,0,0,6,2021
5780,1,651,2,10,6,2021
5780,2,651,2,10,6,2021
5781,2,100,2,10,6,2021
5781,2,100,0,0,6,2021
5781,1,100,2,21,6,2021
5781,2,100,2,10,6,2021
5783,2,200,2,10,6,2021
5784,1,100,2,10,6,2021
5784,2,100,1,34,6,2021
5784,1,100,2,10,6,2021
5784,1,100,2,10,6,2021
5786,2,100,2,12,6,2021
5787,2,100,2,10,6,2021
5788,1,100,2,10,6,2021
5788,2,100,2,10,6,2021
5789,1,100,2,10,6,2021
5789,2,100,1,32,6,2021
5789,2,100,1,34,6,2021
5789,2,100,2,21,6,2021
5790,1,100,1,36,6,2021
5790,2,100,2,10,6,2021
5792,2,100,1,36,6,2021
5792,1,100,1,36,6,2021
5792,1,100,2,10,6,2021
5793,1,100,2,21,6,2021
5796,2,651,2,10,6,2021
5796,1,651,2,10,6,2021
5796,1,651,0,0,6,2021
5796,2,651,1,34,6,2021
5797,2,100,2,10,6,2021
5797,1,100,2,10,6,2021
5798,1,100,1,34,6,2021
5798,2,651,2,10,6,2021
5798,1,803,0,0,6,2021
5799,2,651,1,36,6,2021
5799,1,651,1,36,6,2021
5800,2,100,2,10,6,2021
5801,2,100,2,10,6,2021
5801,1,100,0,0,6,2021
5801,2,100,1,34,6,2021
5802,1,200,1,36,6,2021
5802,2,200,1,36,6,2021
5804,2,100,1,36,6,2021
5805,2,200,1,36,6,2021
5806,2,100,1,34,6,2021
5806,1,100,2,10,6,2021
5806,2,100,0,0,6,2021
5806,1,100,0,0,6,2021
5806,1,100,1,34,6,2021
5808,2,100,1,34,6,2021
5808,1,100,2,10,6,2021
5808,2,100,0,0,6,2021
5809,1,200,2,10,6,2021
5810,1,100,2,10,6,2021
5810,2,100,1,34,6,2021
5810,2,100,0,0,6,2021
5810,2,100,0,0,6,2021
5810,2,100,0,0,6,2021
5810,1,100,0,0,6,2021
5811,1,100,1,36,6,2021
5812,1,652,2,10,6,2021
5812,2,652,1,34,6,2021
5812,1,652,0,0,6,2021
5812,1,652,0,0,6,2021
5813,1,100,1,36,6,2021
5814,2,651,1,36,6,2021
5814,1,100,1,36,6,2021
5815,2,651,2,21,6,2021
5815,1,100,2,21,6,2021
5816,2,651,2,21,6,2021
5818,2,100,2,10,6,2021
5818,2,100,2,10,6,2021
5818,2,100,2,10,6,2021
5818,1,100,2,10,6,2021
5818,2,100,0,0,6,2021
5818,1,100,0,0,6,2021
5818,2,100,2,10,6,2021
5822,2,100,1,34,6,2021
5823,1,100,2,10,6,2021
5823,2,100,1,36,6,2021
5823,2,100,2,10,6,2021
5823,1,100,1,34,6,2021
5824,2,651,2,10,6,2021
5824,2,100,2,10,6,2021
5825,2,651,2,10,6,2021
5825,1,651,2,10,6,2021
5825,2,651,0,0,6,2021
5827,1,200,1,36,6,2021
5828,2,100,2,21,6,2021
5828,2,100,0,0,6,2021
5829,1,651,1,36,6,2021
5829,2,651,1,36,6,2021
5830,1,100,2,10,6,2021
5830,2,100,2,10,6,2021
5832,1,651,2,21,6,2021
5832,1,651,1,36,6,2021
5832,2,651,1,36,6,2021
5835,2,100,2,12,6,2021
5835,1,100,2,10,6,2021
5835,1,100,0,0,6,2021
5835,2,100,2,22,6,2021
5836,1,100,2,10,6,2021
5836,2,100,1,34,6,2021
5836,2,100,1,34,6,2021
5836,1,100,2,10,6,2021
5837,2,100,2,10,6,2021
5837,1,100,2,10,6,2021
5837,1,100,0,0,6,2021
5837,1,100,0,0,6,2021
5837,2,100,0,0,6,2021
5840,2,100,2,10,6,2021
5840,2,100,1,34,6,2021
5840,2,100,2,10,6,2021
5841,2,100,2,10,6,2021
5841,1,100,0,0,6,2021
5841,2,100,0,0,6,2021
5842,1,651,2,10,6,2021
5842,2,651,1,34,6,2021
5842,1,651,1,34,6,2021
5843,2,100,1,36,6,2021
5845,1,100,2,10,6,2021
5845,2,651,2,10,6,2021
5847,2,651,2,10,6,2021
5847,2,651,1,34,6,2021
5847,2,651,2,10,6,2021
5848,1,651,2,10,6,2021
5848,2,651,2,10,6,2021
5849,2,200,1,32,6,2021
5849,2,200,1,32,6,2021
5850,1,100,2,21,6,2021
5850,1,100,1,36,6,2021
5850,2,100,1,36,6,2021
5851,1,100,2,10,6,2021
5852,1,651,2,10,6,2021
5852,2,651,2,10,6,2021
5853,2,200,2,10,6,2021
5853,1,200,1,34,6,2021
5853,1,200,1,34,6,2021
5854,1,651,2,10,6,2021
5854,2,651,1,34,6,2021
5854,1,651,0,0,6,2021
5854,2,651,1,34,6,2021
5854,1,651,1,34,6,2021
5855,1,200,1,36,6,2021
5855,2,200,2,10,6,2021
5856,2,803,2,10,6,2021
5857,2,651,2,10,6,2021
5857,2,651,1,34,6,2021
5858,2,100,2,10,6,2021
5859,1,100,2,10,6,2021
5859,2,100,2,10,6,2021
5859,1,100,2,10,6,2021
5860,1,200,1,32,6,2021
5861,2,100,2,10,6,2021
5861,1,100,2,10,6,2021
5862,1,100,2,10,6,2021
5862,2,100,1,32,6,2021
5862,2,100,1,34,6,2021
5862,2,100,2,10,6,2021
5863,1,100,2,10,6,2021
5863,2,100,1,34,6,2021
5863,2,100,0,0,6,2021
5863,2,100,2,10,6,2021
5864,1,100,2,10,6,2021
5864,2,100,2,10,6,2021
5865,2,651,2,10,6,2021
5868,2,100,1,36,6,2021
5870,2,100,2,10,6,2021
5870,2,100,2,10,6,2021
5871,2,100,1,36,6,2021
5873,1,100,2,21,6,2021
5873,1,100,2,10,6,2021
5876,1,100,1,32,6,2021
5879,1,100,2,10,6,2021
5880,1,100,2,10,6,2021
5881,1,200,1,36,6,2021
5882,1,651,2,10,6,2021
5882,2,651,1,36,6,2021
5883,2,100,2,10,6,2021
5883,1,100,2,10,6,2021
5883,2,100,0,0,6,2021
5883,2,100,0,0,6,2021
5883,1,100,1,34,6,2021
5885,1,100,2,21,6,2021
5886,2,100,1,34,6,2021
5886,1,100,2,10,6,2021
5886,2,100,0,0,6,2021
5887,1,100,2,10,6,2021
5887,2,100,2,10,6,2021
5887,1,100,0,0,6,2021
5888,2,100,2,10,6,2021
5888,1,100,2,10,6,2021
5888,2,100,0,0,6,2021
5888,2,100,1,34,6,2021
5888,2,100,2,10,6,2021
5888,1,100,2,10,6,2021
5889,2,200,2,10,6,2021
5889,1,200,1,36,6,2021
5891,1,651,1,34,6,2021
5891,2,651,1,34,6,2021
5893,1,100,2,10,6,2021
5893,2,100,2,10,6,2021
5893,2,100,0,0,6,2021
5893,2,100,0,0,6,2021
5894,1,100,1,36,6,2021
5896,1,100,1,34,6,2021
5896,2,100,2,10,6,2021
5896,1,100,0,0,6,2021
5896,2,100,0,0,6,2021
5896,2,100,2,10,6,2021
5899,2,100,1,34,6,2021
5899,1,100,2,10,6,2021
5899,2,100,0,0,6,2021
5899,1,100,0,0,6,2021
5899,2,100,0,0,6,2021
5901,2,300,2,10,6,2021
5901,2,300,0,0,6,2021
5901,1,300,2,10,6,2021
5901,2,300,2,10,6,2021
5902,2,100,2,10,6,2021
5902,1,100,1,34,6,2021
5902,2,100,1,36,6,2021
5903,2,100,1,36,6,2021
5903,1,100,2,10,6,2021
5903,2,100,2,10,6,2021
5904,2,100,1,34,6,2021
5904,1,100,2,10,6,2021
5904,1,100,0,0,6,2021
5904,1,100,0,0,6,2021
5904,1,100,0,0,6,2021
5905,1,100,2,10,6,2021
5905,2,100,2,10,6,2021
5906,2,651,2,10,6,2021
5906,1,651,2,10,6,2021
5906,1,651,0,0,6,2021
5908,1,651,2,10,6,2021
5908,2,651,1,34,6,2021
5908,1,651,0,0,6,2021
5909,1,100,1,36,6,2021
5909,2,100,1,36,6,2021
5910,2,100,2,12,6,2021
5910,2,100,0,0,6,2021
5910,2,100,0,0,6,2021
5911,1,100,1,36,6,2021
5911,2,100,1,36,6,2021
5911,2,100,2,10,6,2021
5915,2,100,1,36,6,2021
5915,1,100,2,10,6,2021
5916,1,651,2,10,6,2021
5916,1,100,2,10,6,2021
5916,1,651,2,10,6,2021
5916,1,651,2,10,6,2021
5917,2,100,2,21,6,2021
5917,1,100,2,21,6,2021
5917,2,100,1,34,6,2021
5917,1,100,2,21,6,2021
5919,2,300,2,10,6,2021
5919,1,300,2,10,6,2021
5919,2,300,0,0,6,2021
5919,1,300,0,0,6,2021
5919,2,300,0,0,6,2021
5920,1,100,2,10,6,2021
5920,2,100,2,10,6,2021
5920,1,100,1,34,6,2021
5920,1,100,1,34,6,2021
5921,1,100,2,10,6,2021
5921,2,651,2,10,6,2021
5922,2,200,1,36,6,2021
5923,1,200,2,10,6,2021
5923,2,200,2,10,6,2021
5924,1,100,2,10,6,2021
5924,2,100,1,34,6,2021
5924,2,100,0,0,6,2021
5924,2,100,0,0,6,2021
5924,2,100,0,0,6,2021
5924,1,100,2,10,6,2021
5925,2,651,2,10,6,2021
5925,1,651,2,10,6,2021
5925,1,651,0,0,6,2021
5925,1,651,1,34,6,2021
5926,1,100,1,34,6,2021
5926,2,100,1,34,6,2021
5927,2,100,2,10,6,2021
5927,2,100,1,36,6,2021
5927,1,100,1,34,6,2021
5927,1,100,2,10,6,2021
5927,1,100,1,36,6,2021
5929,1,100,2,10,6,2021
5929,1,100,2,10,6,2021
5929,2,100,1,34,6,2021
5929,2,100,1,34,6,2021
5930,2,100,2,10,6,2021
5930,1,100,0,0,6,2021
5930,2,100,1,34,6,2021
5930,1,100,1,34,6,2021
5930,1,100,2,10,6,2021
5930,1,100,1,36,6,2021
5930,2,100,1,36,6,2021
5932,1,100,0,1,6,2021
5932,2,100,1,34,6,2021
5932,2,100,0,0,6,2021
5932,2,100,0,0,6,2021
5933,1,200,2,10,6,2021
5933,2,200,2,21,6,2021
5934,1,651,1,36,6,2021
5934,2,651,2,10,6,2021
5935,2,100,1,34,6,2021
5935,1,100,2,10,6,2021
5935,2,100,0,0,6,2021
5935,1,100,1,34,6,2021
5937,2,100,1,36,6,2021
5937,1,100,2,10,6,2021
5938,2,100,2,10,6,2021
5938,1,100,2,10,6,2021
5938,2,100,0,0,6,2021
5938,1,100,0,0,6,2021
5938,1,100,0,0,6,2021
5938,1,100,1,34,6,2021
5939,2,100,1,32,6,2021
5940,2,100,2,10,6,2021
5940,1,200,2,10,6,2021
5940,1,801,1,34,6,2021
5940,1,801,1,34,6,2021
5942,2,651,2,10,6,2021
5942,1,100,2,10,6,2021
5943,2,651,2,21,6,2021
5943,1,651,1,34,6,2021
5943,1,651,1,34,6,2021
5944,2,651,1,34,6,2021
5944,1,651,1,36,6,2021
5945,1,651,1,36,6,2021
5945,2,651,1,36,6,2021
5946,2,651,1,34,6,2021
5946,1,651,2,10,6,2021
5946,2,651,0,0,6,2021
5946,1,651,0,0,6,2021
5946,1,651,1,36,6,2021
5950,2,651,2,10,6,2021
5950,1,651,2,21,6,2021
5951,1,100,2,10,6,2021
5951,2,100,2,10,6,2021
5951,1,100,0,0,6,2021
5951,2,100,0,0,6,2021
5951,1,100,2,10,6,2021
5951,2,100,2,10,6,2021
5953,1,100,2,10,6,2021
5953,2,100,2,10,6,2021
5953,2,100,0,0,6,2021
5953,2,100,0,0,6,2021
5955,2,200,2,10,6,2021
5957,2,100,2,10,6,2021
5957,2,100,2,10,6,2021
5958,2,651,2,10,6,2021
5958,1,651,2,10,6,2021
5958,2,651,0,0,6,2021
5958,2,651,0,0,6,2021
5958,1,651,0,0,6,2021
5959,2,100,2,10,6,2021
5961,2,100,2,10,6,2021
5962,1,100,1,36,6,2021
5963,2,100,2,10,6,2021
5964,2,100,2,10,6,2021
5964,1,100,2,10,6,2021
5967,1,100,1,36,6,2021
5970,2,651,2,10,6,2021
5970,1,651,2,21,6,2021
5970,2,651,0,0,6,2021
5970,2,651,1,34,6,2021
5972,2,100,1,36,6,2021
5972,1,100,1,36,6,2021
5973,2,100,2,10,6,2021
5973,2,100,2,10,6,2021
5974,1,100,2,10,6,2021
5974,2,100,2,10,6,2021
5976,1,100,2,21,6,2021
5976,2,100,2,10,6,2021
5976,1,100,0,0,6,2021
5976,2,100,0,0,6,2021
5976,2,100,0,0,6,2021
5977,1,100,1,36,6,2021
5977,2,100,1,36,6,2021
5978,2,100,2,12,6,2021
5979,2,100,2,21,6,2021
5980,1,100,1,34,6,2021
5981,2,100,1,32,6,2021
5981,1,100,2,10,6,2021
5981,1,100,0,0,6,2021
5981,2,100,0,0,6,2021
5983,1,100,2,10,6,2021
5983,2,100,1,32,6,2021
5984,2,802,1,36,6,2021
5984,1,802,1,36,6,2021
5984,1,802,1,36,6,2021
5985,1,651,2,10,6,2021
5985,2,651,2,10,6,2021
5985,2,651,0,0,6,2021
5985,2,651,0,0,6,2021
5986,2,651,2,10,6,2021
5986,1,651,2,10,6,2021
5987,1,651,2,10,6,2021
5988,2,200,1,36,6,2021
5989,2,651,2,10,6,2021
5991,1,651,1,34,6,2021
5992,1,651,2,10,6,2021
5992,1,651,2,10,6,2021
5992,1,651,2,10,6,2021
5993,1,651,2,21,6,2021
5993,2,651,2,10,6,2021
5993,2,651,2,10,6,2021
5993,1,100,1,36,6,2021
5994,2,100,1,36,6,2021
5995,2,651,2,10,6,2021
5995,1,651,2,10,6,2021
5996,2,100,1,36,6,2021
5997,1,100,2,10,6,2021
5997,2,100,1,36,6,2021
5997,2,100,1,36,6,2021
5997,2,100,2,10,6,2021
5998,1,100,1,36,6,2021
5999,1,651,2,10,6,2021
5999,1,651,2,10,6,2021
6000,1,100,2,10,6,2021
6000,2,100,2,10,6,2021
6000,2,100,1,32,6,2021
6000,1,100,2,10,6,2021
6000,1,100,0,0,6,2021
6000,1,100,0,0,6,2021
6000,2,100,2,10,6,2021
6002,2,300,2,21,6,2021
6002,1,300,2,10,6,2021
6002,1,300,1,34,6,2021
6003,2,100,2,10,6,2021
6003,1,100,2,10,6,2021
6003,2,100,0,0,6,2021
6003,1,100,0,0,6,2021
6003,2,100,1,34,6,2021
6004,2,100,2,10,6,2021
6006,1,100,1,32,6,2021
6007,1,100,2,10,6,2021
6007,2,100,2,10,6,2021
6007,2,100,0,0,6,2021
6008,1,100,2,12,6,2021
6008,2,100,2,12,6,2021
6009,2,100,1,34,6,2021
6009,2,100,0,0,6,2021
6009,1,100,0,0,6,2021
6009,2,100,0,0,6,2021
6009,2,100,1,34,6,2021
6011,2,651,1,34,6,2021
6011,2,100,1,34,6,2021
6011,2,651,1,34,6,2021
6012,1,100,2,10,6,2021
6013,1,100,2,10,6,2021
6014,1,100,2,10,6,2021
6014,2,100,2,10,6,2021
6014,1,100,0,0,6,2021
6014,1,100,0,0,6,2021
6016,1,100,2,10,6,2021
6018,1,200,2,10,6,2021
6018,2,200,1,34,6,2021
6018,1,200,0,0,6,2021
6018,2,200,1,34,6,2021
6018,1,200,2,10,6,2021
6019,2,801,1,34,6,2021
6019,1,100,2,21,6,2021
6019,2,100,2,10,6,2021
6019,1,100,2,21,6,2021
6019,1,100,2,21,6,2021
6019,2,100,2,10,6,2021
6020,1,100,2,10,6,2021
6020,2,100,1,34,6,2021
6020,2,100,0,0,6,2021
6020,1,100,0,0,6,2021
6020,2,100,0,0,6,2021
6020,2,100,1,34,6,2021
6022,2,651,2,10,6,2021
6022,1,651,1,34,6,2021
6023,1,100,2,10,6,2021
6024,2,100,2,10,6,2021
6024,2,100,2,10,6,2021
6024,2,100,2,10,6,2021
6026,1,200,1,36,6,2021
6026,1,200,2,10,6,2021
6028,2,100,2,10,6,2021
6032,2,200,2,10,6,2021
6032,2,200,0,0,6,2021
6032,1,200,0,0,6,2021
6034,2,200,2,21,6,2021
6035,1,100,2,10,6,2021
6036,1,651,1,34,6,2021
6036,2,651,2,10,6,2021
6037,1,651,2,10,6,2021
6037,2,651,2,10,6,2021
6037,1,651,0,0,6,2021
6037,1,651,2,10,6,2021
6037,1,651,1,36,6,2021
6037,2,651,1,36,6,2021
6039,2,100,1,34,6,2021
6039,1,100,1,34,6,2021
6039,2,100,1,34,6,2021
6039,1,100,2,10,6,2021
6039,1,100,2,10,6,2021
6042,2,100,1,36,6,2021
6044,2,100,1,36,6,2021
6044,1,100,2,10,6,2021
6044,1,100,2,10,6,2021
6045,2,100,1,32,6,2021
6048,2,100,2,10,6,2021
6048,1,100,1,34,6,2021
6048,1,100,1,34,6,2021
6049,1,200,2,10,6,2021
6049,2,100,2,10,6,2021
6049,2,801,0,0,6,2021
6049,2,801,0,0,6,2021
6049,1,801,1,34,6,2021
6049,2,801,1,34,6,2021
6050,1,100,2,10,6,2021
6050,2,100,1,34,6,2021
6052,2,100,1,36,6,2021
6053,1,100,2,10,6,2021
6053,2,100,1,36,6,2021
6053,2,100,1,34,6,2021
6054,1,651,2,10,6,2021
6054,1,651,0,0,6,2021
6054,1,651,1,34,6,2021
6054,2,651,2,21,6,2021
6055,1,100,2,10,6,2021
6056,2,651,2,10,6,2021
6056,1,651,1,34,6,2021
6057,1,100,2,10,6,2021
6058,2,100,2,10,6,2021
6058,1,100,2,10,6,2021
6059,2,100,2,10,6,2021
6059,1,100,2,10,6,2021
6059,1,100,0,0,6,2021
6059,2,100,0,0,6,2021
6059,2,100,1,36,6,2021
6060,1,100,2,10,6,2021
6060,2,100,1,34,6,2021
6060,1,100,0,0,6,2021
6060,1,100,2,10,6,2021
6060,2,100,1,34,6,2021
6061,2,100,2,10,6,2021
6061,1,100,2,10,6,2021
6062,2,651,2,10,6,2021
6062,1,100,2,10,6,2021
6062,1,651,0,0,6,2021
6062,2,651,0,0,6,2021
6062,2,651,2,10,6,2021
6063,2,100,2,10,6,2021
6063,2,100,0,0,6,2021
6063,2,100,2,10,6,2021
6064,1,651,2,10,6,2021
6064,2,651,2,21,6,2021
6064,2,651,2,10,6,2021
6064,1,651,2,10,6,2021
6065,2,651,2,10,6,2021
6065,1,651,1,34,6,2021
6066,1,651,2,10,6,2021
6066,2,651,1,32,6,2021
6066,1,651,0,0,6,2021
6067,1,651,2,10,6,2021
6067,2,651,2,22,6,2021
6069,2,100,2,10,6,2021
6069,2,100,2,10,6,2021
6070,2,651,2,10,6,2021
6070,1,100,2,10,6,2021
6070,1,651,0,0,6,2021
6072,2,100,2,10,6,2021
6072,1,100,2,10,6,2021
6073,1,200,2,10,6,2021
6076,1,100,2,10,6,2021
6076,1,100,2,10,6,2021
6077,2,651,1,36,6,2021
6079,1,300,2,10,6,2021
6079,2,300,2,10,6,2021
6079,1,300,2,10,6,2021
6079,2,300,2,10,6,2021
6081,2,100,2,10,6,2021
6082,2,652,2,10,6,2021
6083,2,100,1,32,6,2021
6083,2,100,1,36,6,2021
6084,2,100,2,10,6,2021
6084,2,100,2,10,6,2021
6085,1,651,1,36,6,2021
6086,2,651,2,10,6,2021
6086,1,811,0,0,6,2021
6086,2,811,0,0,6,2021
6086,1,651,1,34,6,2021
6090,1,100,2,10,6,2021
6090,2,804,1,34,6,2021
6090,2,100,0,0,6,2021
6090,2,100,0,0,6,2021
6091,2,100,2,10,6,2021
6091,1,100,2,10,6,2021
6091,1,100,2,10,6,2021
6093,2,100,2,10,6,2021
6094,1,100,2,10,6,2021
6094,1,100,2,10,6,2021
6094,2,100,2,10,6,2021
6095,2,100,2,10,6,2021
6095,2,200,2,10,6,2021
6096,2,100,2,10,6,2021
6097,1,200,2,10,6,2021
6097,2,200,2,10,6,2021
6098,1,651,1,36,6,2021
6099,1,100,2,10,6,2021
6099,2,100,2,10,6,2021
6101,1,651,1,36,6,2021
6101,2,651,1,36,6,2021
6102,2,651,1,34,6,2021
6102,2,651,2,10,6,2021
6103,2,100,1,36,6,2021
6105,1,100,2,10,6,2021
6105,2,100,1,34,6,2021
6106,1,100,2,10,6,2021
6106,2,100,2,10,6,2021
6106,2,100,0,0,6,2021
6106,2,100,1,34,6,2021
6106,1,100,1,34,6,2021
6109,2,651,2,10,6,2021
6109,1,651,1,34,6,2021
6109,1,651,0,0,6,2021
6109,1,651,0,0,6,2021
6109,2,651,1,36,6,2021
6109,1,100,1,36,6,2021
6110,2,100,1,34,6,2021
6110,1,100,2,10,6,2021
6111,1,100,1,36,6,2021
6111,2,100,1,36,6,2021
6112,2,100,2,10,6,2021
6112,1,100,2,10,6,2021
6113,2,100,1,36,6,2021
6113,1,100,1,34,6,2021
6113,1,100,1,34,6,2021
6114,2,100,1,36,6,2021
6115,1,100,2,10,6,2021
6116,2,100,2,10,6,2021
6116,1,100,2,10,6,2021
6116,2,100,0,0,6,2021
6117,1,100,2,10,6,2021
6117,2,100,2,10,6,2021
6118,1,100,1,36,6,2021
6121,1,100,2,10,6,2021
6121,2,100,1,34,6,2021
6121,1,100,1,32,6,2021
6121,1,100,1,34,6,2021
6122,2,651,1,36,6,2021
6124,1,100,1,36,6,2021
6124,2,100,2,10,6,2021
6124,1,100,2,10,6,2021
6125,2,100,2,12,6,2021
6125,1,100,2,10,6,2021
6125,2,100,0,0,6,2021
6125,1,100,0,0,6,2021
6125,2,100,0,0,6,2021
6126,2,100,1,34,6,2021
6126,1,100,0,0,6,2021
6126,2,100,2,10,6,2021
6127,2,100,1,36,6,2021
6127,1,100,2,10,6,2021
6128,2,100,1,36,6,2021
6133,1,100,2,10,6,2021
6133,2,100,2,10,6,2021
6134,2,100,2,10,6,2021
6134,2,651,1,34,6,2021
6134,2,651,1,34,6,2021
6135,2,100,2,10,6,2021
6135,1,100,0,0,6,2021
6137,2,100,2,10,6,2021
6137,2,100,2,21,6,2021
6137,2,100,2,10,6,2021
6139,1,100,2,21,6,2021
6139,1,100,0,0,6,2021
6139,2,100,0,0,6,2021
6140,1,100,1,36,6,2021
6140,2,100,1,36,6,2021
6140,2,100,2,10,6,2021
6140,2,100,0,0,6,2021
6140,1,100,0,0,6,2021
6140,1,100,1,34,6,2021
6140,1,100,2,10,6,2021
6143,2,802,1,32,6,2021
6143,2,802,1,36,6,2021
6143,1,802,1,34,6,2021
6144,1,100,2,10,6,2021
6144,1,100,2,10,6,2021
6145,2,100,1,36,6,2021
6146,2,100,2,10,6,2021
6146,1,100,1,34,6,2021
6146,2,100,0,0,6,2021
6146,1,100,0,0,6,2021
6146,2,100,0,0,6,2021
6146,1,100,1,36,6,2021
6147,1,100,2,10,6,2021
6148,1,100,2,10,6,2021
6148,2,100,2,10,6,2021
6148,2,100,1,34,6,2021
6148,2,100,1,32,6,2021
6149,1,651,2,10,6,2021
6149,2,651,1,34,6,2021
6149,2,651,0,0,6,2021
6150,1,200,2,21,6,2021
6150,2,200,2,21,6,2021
6150,1,200,2,10,6,2021
6150,2,200,2,10,6,2021
6151,2,651,2,21,6,2021
6151,2,651,0,0,6,2021
6151,2,651,0,0,6,2021
6151,2,651,1,36,6,2021
6151,1,651,2,10,6,2021
6151,1,651,2,21,6,2021
6152,1,100,2,10,6,2021
6152,2,100,2,10,6,2021
6152,1,100,0,0,6,2021
6152,2,100,0,0,6,2021
6153,1,100,1,36,6,2021
6154,1,200,2,21,6,2021
6154,1,200,2,21,6,2021
6155,2,801,2,21,6,2021
6155,1,801,2,10,6,2021
6155,2,801,1,34,6,2021
6156,1,100,2,10,6,2021
6156,2,100,2,10,6,2021
6158,2,100,0,1,6,2021
6158,1,100,2,10,6,2021
6158,1,100,0,0,6,2021
6158,1,100,0,0,6,2021
6158,1,100,0,0,6,2021
6158,1,100,0,0,6,2021
6159,2,100,2,10,6,2021
6159,1,200,0,0,6,2021
6160,1,803,2,10,6,2021
6160,2,100,1,32,6,2021
6160,2,100,1,34,6,2021
6160,2,100,0,0,6,2021
6160,1,100,2,10,6,2021
6161,1,651,1,32,6,2021
6163,1,100,2,10,6,2021
6165,2,100,2,21,6,2021
6165,1,100,2,12,6,2021
6166,2,651,1,36,6,2021
6167,2,100,1,36,6,2021
6169,1,100,2,10,6,2021
6169,1,100,2,10,6,2021
6170,1,651,2,21,6,2021
6170,2,651,2,10,6,2021
6170,1,651,2,10,6,2021
6170,1,651,2,12,6,2021
6170,2,651,2,10,6,2021
6171,2,651,1,36,6,2021
6171,1,651,2,10,6,2021
6172,1,651,2,10,6,2021
6172,2,651,2,10,6,2021
6172,1,651,1,34,6,2021
6173,1,100,2,10,6,2021
6173,2,100,2,10,6,2021
6173,1,100,1,34,6,2021
6173,2,100,2,10,6,2021
6173,2,100,1,34,6,2021
6173,1,100,2,10,6,2021
6176,1,100,2,10,6,2021
6176,2,100,2,10,6,2021
6177,1,100,2,10,6,2021
6177,2,100,1,34,6,2021
6177,1,100,0,0,6,2021
6177,2,100,0,0,6,2021
6177,1,100,0,0,6,2021
6178,2,100,2,10,6,2021
6178,1,100,2,10,6,2021
6178,1,100,1,34,6,2021
6178,2,100,2,10,6,2021
6179,1,100,2,10,6,2021
6179,2,100,2,10,6,2021
6179,2,100,0,0,6,2021
6179,2,100,0,0,6,2021
6179,1,100,2,21,6,2021
6180,2,100,1,36,6,2021
6183,1,100,1,34,6,2021
6183,2,100,1,34,6,2021
6183,2,100,1,34,6,2021
6183,1,100,1,34,6,2021
6185,2,100,1,34,6,2021
6185,2,100,0,0,6,2021
6185,1,100,2,10,6,2021
6185,2,100,2,10,6,2021
6186,2,100,2,10,6,2021
6186,2,100,1,34,6,2021
6187,1,100,1,36,6,2021
6187,2,100,1,36,6,2021
6188,1,100,2,10,6,2021
6188,2,100,2,10,6,2021
6189,1,100,1,36,6,2021
6190,1,100,2,10,6,2021
6190,2,100,2,10,6,2021
6190,1,100,0,0,6,2021
6190,1,100,2,10,6,2021
6191,1,651,1,32,6,2021
6191,2,651,1,32,6,2021
6191,1,651,2,10,6,2021
6192,1,100,2,10,6,2021
6193,2,100,2,10,6,2021
6194,2,100,2,10,6,2021
6195,2,100,1,34,6,2021
6195,1,100,1,34,6,2021
6195,2,100,0,0,6,2021
6195,1,100,0,0,6,2021
6197,1,200,1,32,6,2021
6197,2,200,1,32,6,2021
6198,2,100,2,10,6,2021
6199,2,651,2,10,6,2021
6200,2,100,2,10,6,2021
6200,1,100,1,34,6,2021
6200,1,100,2,10,6,2021
6200,2,100,0,0,6,2021
6201,2,200,1,36,6,2021
6201,1,200,0,0,6,2021
6201,2,200,2,21,6,2021
6204,1,100,1,36,6,2021
6204,2,100,1,36,6,2021
6205,1,200,2,10,6,2021
6205,2,200,2,10,6,2021
6205,2,200,0,0,6,2021
6206,2,100,2,21,6,2021
6206,1,100,2,21,6,2021
6207,2,100,1,36,6,2021
6208,2,100,1,36,6,2021
6209,2,100,2,10,6,2021
6209,1,100,2,10,6,2021
6210,2,200,2,21,6,2021
6211,1,651,2,21,6,2021
6212,1,100,2,10,6,2021
6213,2,100,1,32,6,2021
6213,2,100,2,10,6,2021
6213,2,100,2,10,6,2021
6214,1,651,1,36,6,2021
6215,2,100,2,10,6,2021
6215,1,100,2,10,6,2021
6216,1,651,1,34,6,2021
6216,1,651,2,10,6,2021
6216,2,651,2,10,6,2021
6216,1,651,0,0,6,2021
6219,1,100,2,21,6,2021
6219,1,100,2,21,6,2021
6220,2,802,1,34,6,2021
6220,1,802,2,10,6,2021
6220,1,802,0,0,6,2021
6221,1,100,1,36,6,2021
6222,1,651,2,10,6,2021
6222,2,651,1,34,6,2021
6222,1,651,0,0,6,2021
6222,2,651,1,34,6,2021
6225,2,100,1,36,6,2021
6226,2,651,2,10,6,2021
6227,1,100,2,10,6,2021
6227,2,100,2,10,6,2021
6227,2,100,0,0,6,2021
6227,1,100,0,0,6,2021
6228,2,651,2,10,6,2021
